2020-01-28 14:32:51,b'@bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que\xe2\x80\xa6 https://t.co/k6P9QOnTGY'
2020-01-28 14:18:22,b'RT @bgadenuncia: Hola @ingrodolfohdez si @FiscaliaCol no recluye a este bandido en centro carcelario es porque RODOLFO los compr\xc3\xb3.'
2020-01-28 14:14:15,b'@Estadista5 @EAValbuenaG @JERobledo @AurelioSuarez @compromisociu @ingrodolfohdez @CamiloRomero \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nLos petrista\xe2\x80\xa6 https://t.co/1wEU7QAGhm'
2020-01-28 14:12:25,b'@OjoAlGobernante @oscarjahir_ @CaracolBga @LigaGobernantes @CorrillosR @Juanmgonzalez56 @melodiaenlinea\xe2\x80\xa6 https://t.co/k7c7ZHIQWA'
2020-01-28 13:48:33,b'RT @bgadenuncia: \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 La rata asquerosa est\xc3\xa1 asustada. @ingrodolfohdez @lchernandezo @farahotero. Les recomendamos los misterios dolorosos d\xe2\x80\xa6'
2020-01-28 13:42:40,b'@ingrodolfohdez Marchas siii vandalismo noooo'
2020-01-28 13:32:53,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 13:25:17,b'@EAValbuenaG @JERobledo @AurelioSuarez @compromisociu @ingrodolfohdez @CamiloRomero Todav\xc3\xada con certeza si van a ha\xe2\x80\xa6 https://t.co/H6g2pFQR8E'
2020-01-28 13:23:37,b'@EAValbuenaG @JERobledo @AurelioSuarez No soy Petrista. Esos istas no me gustan. \n\nChar se quiere posesionar del Ce\xe2\x80\xa6 https://t.co/OIzgGuv1G4'
2020-01-28 13:10:20,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 13:06:42,b'RT @bgadenuncia: \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 La rata asquerosa est\xc3\xa1 asustada. @ingrodolfohdez @lchernandezo @farahotero. Les recomendamos los misterios dolorosos d\xe2\x80\xa6'
2020-01-28 13:05:48,"b'RT @bgadenuncia: A los lameculos de @ingrodolfohdez y a los miles de perfiles falsos que maneja, les mandan decir que los espera el FISCAL\xe2\x80\xa6'"
2020-01-28 12:59:24,"b'RT @CRISTIA68508466: Titular en febrero de @vanguardiacom , extra extra  por fin el viejo pecueco responde x #VITALOGIC \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 QUEDO HASTA BON\xe2\x80\xa6'"
2020-01-28 12:45:55,b'RT @bgadenuncia: \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 La rata asquerosa est\xc3\xa1 asustada. @ingrodolfohdez @lchernandezo @farahotero. Les recomendamos los misterios dolorosos d\xe2\x80\xa6'
